Handle	Index	FileName	Volume	Group Size	Loop	Fade In	Fade Out	Defer Inst	Stop Inst	Duration	Compound	Reverb	Falloff	Cache	Async Only	Priority	Stream	Stereo	Tracking	Solo	Music Vol	Block 1	Block 2	Block 3
ESOUND_PALADIN_DEATH_3	2278	combat\player\paladin\death3.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_NECROMANCER_HIT_1	2279	combat\player\necromancer\soft1.wav	255	5	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_NECROMANCER_HIT_2	2280	combat\player\necromancer\soft3.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_NECROMANCER_HIT_3	2281	combat\player\necromancer\soft5.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_NECROMANCER_HIT_4	2282	combat\player\necromancer\hard1.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_NECROMANCER_HIT_5	2283	combat\player\necromancer\hard6.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_NECROMANCER_DEATH_1	2284	combat\player\necromancer\death1.wav	255	2	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_NECROMANCER_DEATH_2	2285	combat\player\necromancer\death3.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_NECROMANCER_DEATH_3	2286	none.wav	0	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_HIT_1	2287	combat\player\barbarian\soft1.wav	255	5	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_HIT_2	2288	combat\player\barbarian\soft4.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_HIT_3	2289	combat\player\barbarian\soft5.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_HIT_4	2290	combat\player\barbarian\hard2.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_HIT_5	2291	combat\player\barbarian\hard3.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_DEATH_1	2292	combat\player\barbarian\death1.wav	255	2	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_DEATH_2	2293	combat\player\barbarian\death2.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_DEATH_3	2294	none.wav	0	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_HIT_1	2295	combat\player\sorceress\soft1.wav	255	5	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_HIT_2	2296	combat\player\sorceress\soft3.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_HIT_3	2297	combat\player\sorceress\soft4.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_HIT_4	2298	combat\player\sorceress\soft5.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_HIT_5	2299	combat\player\sorceress\hard3.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_DEATH_1	2300	combat\player\sorceress\death1.wav	255	3	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_DEATH_2	2301	combat\player\sorceress\death2.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_DEATH_3	2302	combat\player\sorceress\death3.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_AMAZON_CANTCARRY_1	2303	common\amazon\ama_cantcarry.wav	255	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_AMAZON_CANTCARRY_2	2304	common\amazon\ama_overburdened.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_AMAZON_CANTUSEYET	2305	common\amazon\ama_cantuseyet.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_AMAZON_CHAT_A_1	2306	common\amazon\ama_help.wav	255	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_AMAZON_CHAT_A_2	2307	common\amazon\ama_helpme.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_AMAZON_CHAT_B_1	2308	common\amazon\ama_followme.wav	255	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_AMAZON_CHAT_B_2	2309	common\amazon\ama_comeon.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_AMAZON_CHAT_C_1	2310	common\amazon\ama_thisisforyou.wav	255	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_AMAZON_CHAT_C_2	2311	common\amazon\ama_thisisyours.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_AMAZON_CHAT_D_1	2312	common\amazon\ama_thanks.wav	255	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_AMAZON_CHAT_D_2	2313	common\amazon\ama_thankyou.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_AMAZON_CHAT_E_1	2314	common\amazon\ama_forgiveme.wav	255	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_AMAZON_CHAT_E_2	2315	common\amazon\ama_oops.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_AMAZON_CHAT_F_1	2316	common\amazon\ama_bye.wav	255	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_AMAZON_CHAT_F_2	2317	common\amazon\ama_goodbye.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_AMAZON_CHAT_G_1	2318	common\amazon\ama_die.wav	255	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_AMAZON_CHAT_G_2	2319	common\amazon\ama_timetodie.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_AMAZON_IMPOSSIBLE_1	2320	common\amazon\ama_impossible.wav	255	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_AMAZON_IMPOSSIBLE_2	2321	common\amazon\ama_cant.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_AMAZON_NEEDKEY_1	2322	common\amazon\ama_needkey.wav	255	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_AMAZON_NEEDKEY_2	2323	common\amazon\ama_locked.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_AMAZON_NEEDMANA_1	2324	common\amazon\ama_notenoughmana.wav	255	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_AMAZON_NEEDMANA_2	2325	common\amazon\ama_needmana.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_AMAZON_NOT_IN_TOWN_1	2326	common\amazon\ama_nothere.wav	255	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_AMAZON_NOT_IN_TOWN_2	2327	common\amazon\ama_notintown.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_AMAZON_ACT1_COMPLETE_ANDARIEL	2328	act1\amazon\ama_act1_complete_andariel.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT1_COMPLETE_BURIAL	2329	act1\amazon\ama_act1_complete_burialground.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT1_COMPLETE_DEN	2330	act1\amazon\ama_act1_complete_denofevil.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT1_COMPLETE_TOOLS	2331	act1\amazon\ama_act1_complete_toolsoftrade.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT1_COMPLETE_TOWER	2332	act1\amazon\ama_act1_complete_forgottentower.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT1_FIND_BURIAL	2333	act1\amazon\ama_act1_entry_burialground.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT1_FIND_CAIRN	2334	act1\amazon\ama_act1_find_cairnstones.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT1_FIND_CATACOMBS	2335	act1\amazon\ama_act1_entry_catacombs.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT1_FIND_DEN	2336	act1\amazon\ama_act1_entry_denofevil.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT1_FIND_JAIL	2337	act1\amazon\ama_act1_entry_jail.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT1_FIND_MONASTERY	2338	act1\amazon\ama_act1_entry_monastery.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT1_FIND_TOWER	2339	act1\amazon\ama_act1_entry_forgottentower.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT1_FIND_TREE	2340	act1\amazon\ama_act1_find_treeofinifuss.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT1_FIND_TRISTRAM	2341	act1\amazon\ama_act1_find_tristram.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT1_FIND_WILDERNESS	2342	act1\amazon\ama_act1_entry_wilderness.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT1_RESCUE_CAIN	2343	act1\amazon\ama_act1_rescue_cain.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT2_BEGIN_TAINTED	2344	act2\amazon\ama_act2_begin_taintedsun.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT2_COMPLETE_RADAMENT	2345	act2\amazon\ama_act2_complete_radamentlair.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT2_COMPLETE_SUMMONER	2346	act2\amazon\ama_act2_complete_summoner.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT2_COMPLETE_TAINTED	2347	act2\amazon\ama_act2_complete_taintedsun.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT2_COMPLETE_TIGHTSPOT	2348	act2\amazon\ama_act2_complete_tightspot.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT2_COMPLETE_TOMBS	2349	act2\amazon\ama_act2_complete_tombs.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT2_FIND_ARCANE	2350	act2\amazon\ama_act2_entry_arcanesanctuary.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT2_FIND_CLAWVIPER	2351	act2\amazon\ama_act2_entry_clawviperlair.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT2_FIND_RADAMENT	2352	act2\amazon\ama_act2_entry_radamentlair.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT2_FIND_SUMMONER	2353	act2\amazon\ama_act2_find_summoner.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT2_FIND_TOMB_DECOY	2354	act2\amazon\ama_act2_find_decoytomb.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT2_FIND_TOMB_TRUE	2355	act2\amazon\ama_act2_find_truetomb.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT2_NEAR_TIGHTSPOT	2356	act2\amazon\ama_act2_near_tightspot.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT2_TRIGGER_FIELD	2357	act2\amazon\ama_act2_trigger_field.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT3_COMPLETE_BENEATH	2358	act3\amazon\ama_act3_complete_beneathcity.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT3_COMPLETE_BLACKENED	2359	act3\amazon\ama_act3_complete_blackenedtemple.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT3_COMPLETE_BLADE	2360	act3\amazon\ama_act3_complete_bladeofoldreligion.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT3_COMPLETE_GUARDIAN	2361	act3\amazon\ama_act3_complete_guardiantower.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT3_COMPLETE_LAMESEN	2362	act3\amazon\ama_act3_complete_lamesentome.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT3_FIND_BENEATH	2363	act3\amazon\ama_act3_find_beneathcity.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT3_FIND_BLACKENED	2364	act3\amazon\ama_act3_find_blackenedtemple.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT3_FIND_DRAIN	2365	act3\amazon\ama_act3_find_drainlever.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT3_FIND_GUARDIAN	2366	act3\amazon\ama_act3_find_guardiantower.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT3_FIND_JADE	2367	act3\amazon\ama_act3_find_jadefigurine.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT3_FIND_LAMESEN	2368	act3\amazon\ama_act3_find_lamesentome.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_AMAZON_ACT4_FREE_IZUAL	2369	act4\amazon\ama_act4_free_izual.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_BARBARIAN_CANTCARRY_1	2370	common\barbarian\bar_cantcarry.wav	255	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_CANTCARRY_2	2371	common\barbarian\bar_overburdened.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_CANTUSEYET	2372	common\barbarian\bar_cantuse.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_CHAT_A_1	2373	common\barbarian\bar_help.wav	255	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_CHAT_A_2	2374	common\barbarian\bar_helpme.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_CHAT_B_1	2375	common\barbarian\bar_followme.wav	255	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_CHAT_B_2	2376	common\barbarian\bar_comeon.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_CHAT_C_1	2377	common\barbarian\bar_thisisyours.wav	255	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_CHAT_C_2	2378	common\barbarian\bar_giftforyou.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_CHAT_D_1	2379	common\barbarian\bar_thanks.wav	255	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_CHAT_D_2	2380	common\barbarian\bar_thankyou.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_CHAT_E_1	2381	common\barbarian\bar_forgiveme.wav	255	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_CHAT_E_2	2382	common\barbarian\bar_oops.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_CHAT_F_1	2383	common\barbarian\bar_bye.wav	255	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_CHAT_F_2	2384	common\barbarian\bar_goodbye.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_CHAT_G_1	2385	common\barbarian\bar_die.wav	255	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_CHAT_G_2	2386	common\barbarian\bar_timetodie.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_IMPOSSIBLE_1	2387	common\barbarian\bar_impossible.wav	255	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_IMPOSSIBLE_2	2388	common\barbarian\bar_cant.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_NEEDKEY_1	2389	common\barbarian\bar_needkey.wav	255	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_NEEDKEY_2	2390	common\barbarian\bar_locked.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_NEEDMANA_1	2391	common\barbarian\bar_notenoughmana.wav	255	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_NEEDMANA_2	2392	common\barbarian\bar_needmana.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_NOT_IN_TOWN_1	2393	common\barbarian\bar_nothere.wav	255	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_NOT_IN_TOWN_2	2394	common\barbarian\bar_notintown.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_BARBARIAN_ACT1_COMPLETE_ANDARIEL	2395	act1\barbarian\bar_act1_complete_andariel.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_BARBARIAN_ACT1_COMPLETE_BURIAL	2396	act1\barbarian\bar_act1_complete_burialground.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_BARBARIAN_ACT1_COMPLETE_DEN	2397	act1\barbarian\bar_act1_complete_denofevil.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_BARBARIAN_ACT1_COMPLETE_TOOLS	2398	act1\barbarian\bar_act1_complete_toolsoftrade.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_BARBARIAN_ACT1_COMPLETE_TOWER	2399	act1\barbarian\bar_act1_complete_forgottentower.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_BARBARIAN_ACT1_FIND_BURIAL	2400	act1\barbarian\bar_act1_entry_burialground.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_BARBARIAN_ACT1_FIND_CAIRN	2401	act1\barbarian\bar_act1_find_cairnstones.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_BARBARIAN_ACT1_FIND_CATACOMBS	2402	act1\barbarian\bar_act1_entry_catacombs.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_BARBARIAN_ACT1_FIND_DEN	2403	act1\barbarian\bar_act1_entry_denofevil.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_BARBARIAN_ACT1_FIND_JAIL	2404	act1\barbarian\bar_act1_entry_jail.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_BARBARIAN_ACT1_FIND_MONASTERY	2405	act1\barbarian\bar_act1_entry_monastery.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_BARBARIAN_ACT1_FIND_TOWER	2406	act1\barbarian\bar_act1_entry_forgottentower.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_BARBARIAN_ACT1_FIND_TREE	2407	act1\barbarian\bar_act1_find_treeofinifuss.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_BARBARIAN_ACT1_FIND_TRISTRAM	2408	act1\barbarian\bar_act1_find_tristram.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_BARBARIAN_ACT1_FIND_WILDERNESS	2409	act1\barbarian\bar_act1_entry_wilderness.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_BARBARIAN_ACT1_RESCUE_CAIN	2410	act1\barbarian\bar_act1_rescue_cain.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_BARBARIAN_ACT2_BEGIN_TAINTED	2411	act2\barbarian\bar_act2_begin_taintedsun.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_BARBARIAN_ACT2_COMPLETE_RADAMENT	2412	act2\barbarian\bar_act2_complete_radamentlair.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_BARBARIAN_ACT2_COMPLETE_SUMMONER	2413	act2\barbarian\bar_act2_complete_summoner.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_BARBARIAN_ACT2_COMPLETE_TAINTED	2414	act2\barbarian\bar_act2_complete_taintedsun.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_BARBARIAN_ACT2_COMPLETE_TIGHTSPOT	2415	act2\barbarian\bar_act2_complete_tightspot.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_BARBARIAN_ACT2_COMPLETE_TOMBS	2416	act2\barbarian\bar_act2_complete_tombs.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_BARBARIAN_ACT2_FIND_ARCANE	2417	act2\barbarian\bar_act2_entry_arcanesanctuary.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_BARBARIAN_ACT2_FIND_CLAWVIPER	2418	act2\barbarian\bar_act2_entry_clawviperlair.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_BARBARIAN_ACT2_FIND_RADAMENT	2419	act2\barbarian\bar_act2_entry_radamentlair.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_BARBARIAN_ACT2_FIND_SUMMONER	2420	act2\barbarian\bar_act2_find_summoner.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_BARBARIAN_ACT2_FIND_TOMB_DECOY	2421	act2\barbarian\bar_act2_find_decoytomb.wav	255	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
